"Zip","JobId","Latitude","Longitude","AverageTilt","PaymentType","GrossPrice","FederalTaxCredit","Bedroom","HomeSqFoot","HeatingType","Heating","CoolingType","Cooling","YearBuilt","EngineeringSoldkWSize","EngineeringSoldAnnualkWh","EnergyConsumption","Region","State","AHJ","RoofType","RoofSqFoot","NumMountingPlanes","NumPanels","Utility","ProductTypeAlt","PowerwallCount","UtilityCostPerKWh","OldBill","UtilityRatePlanId","UtilityInflationRate","GasRatePlanID","AverageShading","NumStories","Status","Insolation","yearly_sunlight_kwh_kw_threshold_avg","yearly_sunlight_kwh_n","yearly_sunlight_kwh_s","yearly_sunlight_kwh_e","yearly_sunlight_kwh_w","yearly_sunlight_kwh_f","yearly_sunlight_kwh_median","yearly_sunlight_kwh_total","ZIP","Avg.Age","Avg.Age.Male","Avg..Age.Female","HS.or.Below","Undergrad.or.Below","Graduate.School","Total.Homes","Avg.Value","Median.Income","Population"
95337,"JB-95313421-00",37.776379,-121.230263,28,"Lease",27540,6836.4,3,1797,"",NA,"",NA,2006,5.4,7116.1253,6856,"Pacific Northwest","CA","Manteca","Flat Tile",3066,1,18,"Pacific Gas and Electric Company","PV Only",NA,0.225281,176.7572,10,0.029,90,0,"One Story",1,5.21,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95377,"JB-95313423-00",37.696598,-121.44097,22,"Loan",41632.5,12489.75,5,2673,"Gas",1,"Central",1,2001,9.75,13512.5175,14211,"Pacific Northwest","CA","Tracy","Flat Tile",2968,1,30,"Pacific Gas and Electric Company","PV Only",NA,0.256887,352.2655,10,0.029,90,0.009,"Two Stories",1,5.07,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95377,"JB-95313424-00",37.708479,-121.417562,24,"Cash",30384,9115.2,6,3133,"Gas / Solar",1,"Central",1,1998,7.2,11049.3533,12181,"Pacific Northwest","CA","Tracy","Flat Tile",3604,3,24,"Pacific Gas and Electric Company","PV Only",NA,0.247505,299.2855,10,0.029,90,0.0225,"",1,5.07,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95336,"JB-95313428-00",37.819294,-121.221589,24,"PPA",24480,6076.8,3,1608,"",NA,"",NA,1968,4.8,5792.4505,5347,"Pacific Northwest","CA","Manteca","Comp Shingle Roof",2989,1,16,"Pacific Gas and Electric Company","PV Only",NA,0.235674,163.0592,998504487,0.029,90,0.24,"",1,5.21,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95337,"JB-95313431-00",37.794007,-121.223485,35,"Loan",16653,4995.9,3,1638,"Gas",1,"Evaporative",1,1939,3.9,6677.6333,5024,"Pacific Northwest","CA","Manteca","Comp Shingle Roof",2450,1,12,"Pacific Gas and Electric Company","PV Only",NA,0.232281,155.2949,10,0.029,90,0.02,"One Story",1,5.21,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95366,"JB-95313432-00",37.743921,-121.126539,22,"PPA",33660,8355.6,3,1472,"",NA,"",NA,1952,6.6,8853.5777,18227,"Pacific Northwest","CA","Ripon","Comp Shingle Roof",2528,4,22,"Pacific Gas and Electric Company","PV Only",NA,0.274261,464.6271,10,0.029,90,0.039090909,"",1,5.21,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95370,"JB-95313440-00",38.012304,-120.278227,15,"Loan",32290.05,9687.015,3,1260,"Propane / Butane",1,"Central",1,1983,9.425,12330.5632,15730,"Pacific Northwest","CA","Tuolumne County","Rolled Roofing / Torchdown / Bitumen",2353,3,29,"Pacific Gas and Electric Company","PV Only",NA,0.235819,357.1661,10,0.029,90,0.145172414,"",1,5.14,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95376,"JB-95313441-00",37.721358,-121.418142,20,"Loan",24424.4,7327.32,3,1020,"Gas",1,"Central / Solar",1,1980,7.15,9680.0322,9162,"Pacific Northwest","CA","Tracy","Comp Shingle Roof",2018,3,22,"Pacific Gas and Electric Company","PV Only",NA,0.238077,229.8183,10,0.029,90,0.080909091,"",1,5.21,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95304,"JB-95313446-00",37.709859,-121.411319,28,"Loan",41197,12359.1,4,3116,"Gas",1,"Central / Solar",1,1998,13,15784.9685,16682,"Pacific Northwest","CA","San Joaquin County","Round Tile",5558,3,40,"Pacific Gas and Electric Company","PV Only",NA,0.260194,409.76,10,0.029,90,0.1865,"Two Stories",1,5.21,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95336,"JB-95313447-00",37.808456,-121.199234,26,"Loan",43020.25,12906.075,5,2818,"",NA,"",NA,2007,10.075,15487.9157,16811,"Pacific Northwest","CA","Manteca","Flat Tile",3089,3,31,"Pacific Gas and Electric Company","PV Only",NA,0.26385,417.6786,998504487,0.029,90,0.027741935,"One Story",1,5.21,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95361,"JB-95313448-00",37.824933,-120.925073,20,"Lease",48312,12153.6,3,2853,"",NA,"",NA,1983,9.6,14662.0565,14742,"Pacific Northwest","CA","San Joaquin County","Round Tile",3936,3,32,"Pacific Gas and Electric Company","PV Only",NA,0.235098,336.8652,10,0.029,90,0,"",0,5.21,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95377,"JB-95313451-00",37.749103,-121.461473,24,"Lease",68850,17091,4,2292,"Electric",1,"",NA,1997,13.5,17028.2431,15890,"Pacific Northwest","CA","Tracy","Flat Tile",2064,2,45,"Pacific Gas and Electric Company","PV Only",NA,0.260805,393.3964,10,0.029,90,0.091111111,"One Story",1,5.07,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95377,"JB-95313454-00",37.7486,-121.470389,20,"Loan",23591.75,7077.525,3,2048,"",NA,"Central",1,1999,5.525,8474.4589,11308,"Pacific Northwest","CA","Tracy","Flat Tile",2236,3,17,"Pacific Gas and Electric Company","PV Only",NA,0.245296,279.1977,998504487,0.029,90,0.138823529,"",1,5.07,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95376,"JB-95313455-00",37.761656,-121.429808,23,"Lease",21420,5317.2,3,1166,"",NA,"",NA,1985,4.2,5151.6131,8685,"Pacific Northwest","CA","Tracy","Comp Shingle Roof",2159,1,14,"Pacific Gas and Electric Company","PV Only",NA,0.236973,219.5562,10,0.029,90,0.11,"One Story",1,5.21,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95376,"JB-95313455-00",37.761656,-121.429808,23,"Lease",21420,5317.2,3,1166,"",NA,"",NA,1985,4.2,5151.6131,8685,"Pacific Northwest","CA","Tracy","Comp Shingle Roof",2159,1,14,"Pacific Gas and Electric Company","PV Only",NA,0.236973,219.5562,10,0.029,90,0.11,"Two Stories",1,5.21,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95330,"JB-95313456-00",37.799456,-121.308157,26,"PPA",32130,7975.8,5,3338,"",NA,"",NA,2005,6.3,8711.4309,8030,"Pacific Northwest","CA","Lathrop","Flat Tile",3130,1,21,"Pacific Gas and Electric Company","PV Only",NA,0.200552,177.6243,46,0.029,90,0,"",0,5.21,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95377,"JB-95313458-00",37.697897,-121.429798,22,"Loan",35247.25,10574.175,4,2341,"",NA,"Central",1,2003,6.6,9562.9105,5949,"Pacific Northwest","CA","Tracy","Flat Tile",1991,2,22,"Pacific Gas and Electric Company","PV+Storage",1,0.218007,156.1238,10,0.029,90,0,"",1,5.07,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95336,"JB-95313459-00",37.812177,-121.240388,20,"Loan",29118,8735.4,3,1494,"",NA,"",NA,1981,6.9,9972.3354,9450,"Pacific Northwest","CA","Manteca","Comp Shingle Roof",2662,3,23,"Pacific Gas and Electric Company","PV Only",NA,0.252999,247.2835,998504487,0.029,90,0.029565217,"Two Stories",1,5.21,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95348,"JB-95313460-00",37.337199,-120.48808,18,"Loan",35448,10634.4,5,3547,"",NA,"",NA,2005,8.4,13500.4492,13484,"Pacific Northwest","CA","Merced","Comp Shingle Roof",2634,1,28,"Pacific Gas and Electric Company","PV Only",NA,0.249461,328.3577,998504487,0.029,90,0.01,"",1,5.31,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95301,"JB-95313461-00",37.347563,-120.568353,19,"Loan",40817.65,12245.295,6,3492,"",NA,"",NA,2007,9.9,15178.5947,15516,"Pacific Northwest","CA","Atwater","Round Tile",3071,3,33,"Merced Irrigation District","PV+Storage",1,0.256485,379.6822,4800,0.029,90,0,"",0,5.3,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95360,"JB-95313463-00",37.319077,-121.014559,23,"Loan",49396.37,14818.911,4,1934,"",NA,"Central",1,1990,10.075,16635.4105,10817,"Pacific Northwest","CA","Newman","Comp Shingle Roof",3682,3,31,"Pacific Gas and Electric Company","PV+Storage",1,0.21463,241.5174,99,0.029,90,0.019677419,"",1,5.3,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95376,"JB-95313470-00",37.732582,-121.433188,22,"Loan",30183.25,9054.975,4,2389,"",NA,"",NA,2004,5.4,6989.4641,8246,"Pacific Northwest","CA","Tracy","Flat Tile",2148,2,18,"Pacific Gas and Electric Company","PV+Storage",1,0.233851,208.7411,10,0.029,90,0.046666667,"",1,5.21,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95341,"JB-95313472-00",37.287191,-120.504602,18,"Loan",25320,7596,4,1448,"",NA,"Central",1,2002,6,9596.4621,11595,"Pacific Northwest","CA","Merced","Comp Shingle Roof",2613,2,20,"Pacific Gas and Electric Company","PV Only",NA,0.244117,283.9252,10,0.029,90,0,"",1,5.3,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95376,"JB-95313473-00",37.758812,-121.431896,20,"Lease",35775,9495,3,1536,"",NA,"Central",1,1962,7.5,10791.1834,10874,"Pacific Northwest","CA","Tracy","Comp Shingle Roof",2518,4,25,"Pacific Gas and Electric Company","PV Only",NA,0.208597,232.4453,46,0.029,90,0,"",1,5.21,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95322,"JB-95313477-00",37.250249,-120.990179,18,"PPA",27540,6836.4,3,1200,"None",0,"Central",1,1976,5.4,7069.3656,6600,"Pacific Northwest","CA","Gustine","Comp Shingle Roof",2272,1,18,"Pacific Gas and Electric Company","PV Only",NA,0.225395,173.215,10,0.029,90,0.07,"",1,5.3,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95376,"JB-95313479-00",37.733408,-121.440513,20,"PPA",24327,6456.6,4,2157,"",NA,"",NA,1982,5.1,7727.6443,7961,"Pacific Northwest","CA","Tracy","Round Tile",2464,1,17,"Pacific Gas and Electric Company","PV Only",NA,0.323227,267.8556,46,0.029,90,0.04,"One Story",1,5.21,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95361,"JB-95313486-00",37.758728,-120.869765,22,"Lease",41310,10254.6,4,2205,"",NA,"",NA,1981,8.1,13118.6345,13343,"Pacific Northwest","CA","Oakdale","Comp Shingle Roof",3001,2,27,"Pacific Gas and Electric Company","PV Only",NA,0.249997,326.0231,10,0.029,90,0.035555556,"",1,5.21,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95304,"JB-95313488-00",37.71264,-121.413968,22,"Loan",27755,8326.5,3,1902,"",NA,"",NA,2001,6.5,8336.1971,10560.77,"Pacific Northwest","CA","Tracy","Comp Shingle Roof",1674,4,20,"Pacific Gas and Electric Company","PV Only",NA,0.243115,262.004,10,0.029,90,0.0565,"",1,5.21,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95376,"JB-95313495-00",37.71947,-121.438514,24,"Cash",23546.25,7063.875,5,2436,"",NA,"Central",1,1994,7.475,10813.2665,10365,"Pacific Northwest","CA","Tracy","Flat Tile",2091,1,23,"Pacific Gas and Electric Company","PV Only",NA,0.242492,257.4993,10,0.029,90,0.01,"",1,5.21,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95341,"JB-95313496-00",37.284968,-120.482379,18,"Loan",15192,4557.6,3,1008,"Gas",1,"Central",1,1990,3.6,5335.6612,5568,"Pacific Northwest","CA","Merced","Comp Shingle Roof",1545,2,12,"Pacific Gas and Electric Company","PV Only",NA,0.210527,145.7311,10,0.029,90,0,"",0,5.3,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95366,"JB-95313498-00",37.746292,-121.138069,22,"Loan",39313.5,11794.05,6,3256,"Gas",1,"Central",1,2002,7.475,10012.4999,10866,"Pacific Northwest","CA","Ripon","Flat Tile",3544,3,23,"Pacific Gas and Electric Company","PV+Storage",1,0.244043,269.0273,10,0.029,90,0.004347826,"",0,5.21,1272.039026,10311270.84,36405017.95,21915043.05,28379896.93,70625561.21,26721.65981,167779217.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
